org_slug,skill_name,filepath,extension,uncompressed_bytes,compressed_bytes,is_dir
hainamchung,code-review-checklist,SKILL.md,.md,2574,1324,False
mdbabumiamssm,bio-data-visualization-ggplot2-fundamentals,SKILL.md,.md,6738,2341,False
mdbabumiamssm,bio-data-visualization-ggplot2-fundamentals,examples/publication_figures.R,.R,3555,1215,False
mdbabumiamssm,bio-data-visualization-ggplot2-fundamentals,usage-guide.md,.md,1771,952,False
alsk1992,metaculus,SKILL.md,.md,1411,607,False
alsk1992,metaculus,index.ts,.ts,5668,1575,False
a5c-ai,number-theory-toolkit,README.md,.md,739,394,False
a5c-ai,number-theory-toolkit,SKILL.md,.md,1634,678,False
nickcrew,visual-modes,SKILL.md,.md,1102,538,False
nickcrew,visual-modes,references/kamehameha.md,.md,10195,4173,False
nickcrew,visual-modes,references/over9000.md,.md,17575,6936,False
nickcrew,visual-modes,references/supersaiyan.md,.md,8634,3892,False
starwreckntx,functional-introspection-principle,SKILL.md,.md,407,199,False
majesticlabs-dev,wrangler-coder,SKILL.md,.md,5736,2241,False
majesticlabs-dev,wrangler-coder,resources/d1-r2.md,.md,3741,1357,False
majesticlabs-dev,wrangler-coder,resources/kv-namespaces.md,.md,1520,656,False
majesticlabs-dev,wrangler-coder,resources/pages.md,.md,1262,599,False
majesticlabs-dev,wrangler-coder,resources/queues-durable-objects.md,.md,2776,1078,False
majesticlabs-dev,wrangler-coder,resources/worker-example.md,.md,2782,1161,False
majesticlabs-dev,wrangler-coder,resources/workers-ai.md,.md,787,444,False
hainamchung,code-review,SKILL.md,.md,2734,1300,False
ratacat,run-simulations,SKILL.md,.md,18866,6556,False
aiskillstore,lovable,SKILL.md,.md,6256,2514,False
aiskillstore,lovable,references/CLAUDE-template.md,.md,6867,2901,False
aiskillstore,lovable,references/codebase-map.md,.md,7466,2895,False
aiskillstore,lovable,references/prompts.md,.md,6978,2043,False
aiskillstore,lovable,references/secret-detection.md,.md,12152,4276,False
aiskillstore,lovable,skill-report.json,.json,60144,5658,False
mdbabumiamssm,bio-data-visualization-genome-tracks,SKILL.md,.md,5336,1965,False
mdbabumiamssm,bio-data-visualization-genome-tracks,examples/tracks.ini,.ini,988,395,False
mdbabumiamssm,bio-data-visualization-genome-tracks,usage-guide.md,.md,1911,963,False
a5c-ai,micro-optimizer,README.md,.md,615,349,False
a5c-ai,micro-optimizer,SKILL.md,.md,1852,793,False
jzupnick,code-reviewer,SKILL.md,.md,345,204,False
alsk1992,memory,SKILL.md,.md,4804,1809,False
alsk1992,memory,index.ts,.ts,7220,2192,False
csheng,security-guardrails,SKILL.md,.md,15722,5505,False
starwreckntx,functional-caas-provision,SKILL.md,.md,373,205,False
aiskillstore,vision,SKILL.md,.md,939,536,False
aiskillstore,vision,skill-report.json,.json,8664,3095,False
majesticlabs-dev,opentofu-coder,SKILL.md,.md,10187,3921,False
majesticlabs-dev,opentofu-coder,resources/environment-strategies.md,.md,913,360,False
majesticlabs-dev,opentofu-coder,resources/hcl-patterns.md,.md,6241,2510,False
majesticlabs-dev,opentofu-coder,resources/makefile-automation.md,.md,7681,2220,False
majesticlabs-dev,opentofu-coder,resources/post-provisioning.md,.md,3914,1649,False
majesticlabs-dev,opentofu-coder,resources/project-scaffolding.md,.md,4944,1652,False
majesticlabs-dev,opentofu-coder,resources/provider-config.md,.md,1124,535,False
majesticlabs-dev,opentofu-coder,resources/provider-examples.md,.md,8196,2121,False
majesticlabs-dev,opentofu-coder,resources/state-management.md,.md,6297,2292,False
ratacat,ripgrep,SKILL.md,.md,8459,3453,False
hainamchung,code-refactoring,SKILL.md,.md,5172,2105,False
nickcrew,ux-review,SKILL.md,.md,4733,1992,False
jzupnick,code-explainer,SKILL.md,.md,292,190,False
aiskillstore,tester,SKILL.md,.md,73,69,False
aiskillstore,tester,skill-report.json,.json,6899,2281,False
mdbabumiamssm,bio-data-visualization-genome-browser-tracks,SKILL.md,.md,5891,2118,False
mdbabumiamssm,bio-data-visualization-genome-browser-tracks,examples/generate_tracks.py,.py,3684,1449,False
mdbabumiamssm,bio-data-visualization-genome-browser-tracks,examples/igv_batch.sh,.sh,2726,1209,False
mdbabumiamssm,bio-data-visualization-genome-browser-tracks,examples/tracks.ini,.ini,1459,765,False
mdbabumiamssm,bio-data-visualization-genome-browser-tracks,usage-guide.md,.md,1980,1032,False
starwreckntx,five-field-handshake-execution,SKILL.md,.md,381,203,False
a5c-ai,invariant-analyzer,README.md,.md,581,318,False
a5c-ai,invariant-analyzer,SKILL.md,.md,1633,706,False
nickcrew,using-superpowers,SKILL.md,.md,4286,1999,False
majesticlabs-dev,onepassword-cli-coder,SKILL.md,.md,10346,3917,False
majesticlabs-dev,onepassword-cli-coder,resources/multiple-accounts.md,.md,3132,1198,False
alsk1992,markets,SKILL.md,.md,1152,590,False
alsk1992,markets,index.ts,.ts,1910,722,False
hainamchung,code-documenter,SKILL.md,.md,3768,1593,False
hainamchung,code-documenter,references/api-docs-fastapi-django.md,.md,4229,1574,False
hainamchung,code-documenter,references/api-docs-nestjs-express.md,.md,5032,1611,False
hainamchung,code-documenter,references/coverage-reports.md,.md,3112,1357,False
hainamchung,code-documenter,references/documentation-systems.md,.md,6211,2711,False
hainamchung,code-documenter,references/interactive-api-docs.md,.md,10311,3697,False
hainamchung,code-documenter,references/python-docstrings.md,.md,3035,936,False
hainamchung,code-documenter,references/typescript-jsdoc.md,.md,3196,1336,False
hainamchung,code-documenter,references/user-guides-tutorials.md,.md,11136,4721,False
jzupnick,cloud-security-expert,SKILL.md,.md,1126,666,False
ratacat,reproduce-bug,SKILL.md,.md,2992,1256,False
aiskillstore,linear,SKILL.md,.md,3621,1593,False
aiskillstore,linear,skill-report.json,.json,11873,3910,False
nickcrew,using-git-worktrees,SKILL.md,.md,5509,2255,False
alsk1992,market-index,SKILL.md,.md,6399,2160,False
alsk1992,market-index,index.ts,.ts,5876,1723,False
hainamchung,code-documentation,SKILL.md,.md,5747,2628,False
majesticlabs-dev,infra-security-review,SKILL.md,.md,3997,1558,False
jzupnick,cloud-architect,SKILL.md,.md,314,195,False
ratacat,report-bug,SKILL.md,.md,3909,1647,False
aiskillstore,explorer,SKILL.md,.md,892,517,False
aiskillstore,explorer,skill-report.json,.json,7452,2656,False
csheng,quality-standards,SKILL.md,.md,15492,4568,False
nickcrew,user-journey-mapping,SKILL.md,.md,3713,1749,False
alsk1992,marginfi,SKILL.md,.md,1435,651,False
alsk1992,marginfi,index.ts,.ts,13572,2550,False
mdbabumiamssm,bio-data-visualization-circos-plots,SKILL.md,.md,8947,3218,False
mdbabumiamssm,bio-data-visualization-circos-plots,examples/circos_basic.R,.R,1712,677,False
mdbabumiamssm,bio-data-visualization-circos-plots,examples/circos_basic.py,.py,1483,650,False
mdbabumiamssm,bio-data-visualization-circos-plots,usage-guide.md,.md,2142,981,False
starwreckntx,falcon-deep-research,SKILL.md,.md,372,207,False
starwreckntx,falcon-deep-research,integration/falcon_interface.py,.py,81,74,False
jzupnick,cli-developer,SKILL.md,.md,348,228,False
aiskillstore,docs,SKILL.md,.md,936,519,False
aiskillstore,docs,skill-report.json,.json,8780,2967,False
a5c-ai,interview-problem-bank,README.md,.md,7989,3310,False
a5c-ai,interview-problem-bank,SKILL.md,.md,10188,4055,False
hainamchung,cloudflare-expert,SKILL.md,.md,8093,2743,False
hainamchung,cloudflare-expert,references/agents-sdk/README.md,.md,1003,582,False
hainamchung,cloudflare-expert,references/agents-sdk/api.md,.md,2819,1222,False
hainamchung,cloudflare-expert,references/agents-sdk/configuration.md,.md,1695,808,False
hainamchung,cloudflare-expert,references/agents-sdk/gotchas.md,.md,2033,1070,False
hainamchung,cloudflare-expert,references/agents-sdk/patterns.md,.md,3615,1315,False
hainamchung,cloudflare-expert,references/ai-gateway/README.md,.md,19851,6393,False
hainamchung,cloudflare-expert,references/ai-search/README.md,.md,560,314,False
hainamchung,cloudflare-expert,references/ai-search/api.md,.md,1000,532,False
hainamchung,cloudflare-expert,references/ai-search/configuration.md,.md,1000,487,False
hainamchung,cloudflare-expert,references/ai-search/gotchas.md,.md,836,423,False
hainamchung,cloudflare-expert,references/ai-search/patterns.md,.md,1000,592,False
hainamchung,cloudflare-expert,references/analytics-engine/README.md,.md,637,345,False
hainamchung,cloudflare-expert,references/analytics-engine/api.md,.md,1000,460,False
hainamchung,cloudflare-expert,references/analytics-engine/configuration.md,.md,1000,530,False
hainamchung,cloudflare-expert,references/analytics-engine/gotchas.md,.md,34,36,False
hainamchung,cloudflare-expert,references/analytics-engine/patterns.md,.md,1000,555,False
hainamchung,cloudflare-expert,references/api/README.md,.md,739,400,False
hainamchung,cloudflare-expert,references/api/api.md,.md,755,427,False
hainamchung,cloudflare-expert,references/api/configuration.md,.md,515,273,False
hainamchung,cloudflare-expert,references/api/gotchas.md,.md,800,478,False
hainamchung,cloudflare-expert,references/api/patterns.md,.md,1000,462,False
hainamchung,cloudflare-expert,references/api-shield/README.md,.md,973,523,False
hainamchung,cloudflare-expert,references/api-shield/api.md,.md,2406,978,False
hainamchung,cloudflare-expert,references/api-shield/configuration.md,.md,3155,1444,False
hainamchung,cloudflare-expert,references/api-shield/gotchas.md,.md,1781,1043,False
hainamchung,cloudflare-expert,references/api-shield/patterns.md,.md,3953,1600,False
hainamchung,cloudflare-expert,references/argo-smart-routing/README.md,.md,742,404,False
hainamchung,cloudflare-expert,references/argo-smart-routing/api.md,.md,1000,541,False
hainamchung,cloudflare-expert,references/argo-smart-routing/configuration.md,.md,1000,456,False
hainamchung,cloudflare-expert,references/argo-smart-routing/gotchas.md,.md,800,486,False
hainamchung,cloudflare-expert,references/argo-smart-routing/patterns.md,.md,1006,512,False
hainamchung,cloudflare-expert,references/bindings/README.md,.md,552,306,False
hainamchung,cloudflare-expert,references/bindings/api.md,.md,40,42,False
hainamchung,cloudflare-expert,references/bindings/configuration.md,.md,1000,445,False
hainamchung,cloudflare-expert,references/bindings/gotchas.md,.md,800,434,False
hainamchung,cloudflare-expert,references/bindings/patterns.md,.md,725,444,False
hainamchung,cloudflare-expert,references/bot-management/README.md,.md,3081,1423,False
hainamchung,cloudflare-expert,references/bot-management/api.md,.md,5109,1590,False
hainamchung,cloudflare-expert,references/bot-management/configuration.md,.md,3811,1696,False
hainamchung,cloudflare-expert,references/bot-management/gotchas.md,.md,3149,1523,False
hainamchung,cloudflare-expert,references/bot-management/patterns.md,.md,3219,1415,False
hainamchung,cloudflare-expert,references/browser-rendering/README.md,.md,741,399,False
hainamchung,cloudflare-expert,references/browser-rendering/api.md,.md,1000,401,False
hainamchung,cloudflare-expert,references/browser-rendering/configuration.md,.md,1000,547,False
hainamchung,cloudflare-expert,references/browser-rendering/gotchas.md,.md,806,397,False
hainamchung,cloudflare-expert,references/browser-rendering/patterns.md,.md,1000,560,False
hainamchung,cloudflare-expert,references/c3/README.md,.md,5556,1987,False
hainamchung,cloudflare-expert,references/cache-reserve/README.md,.md,3130,1467,False
hainamchung,cloudflare-expert,references/cache-reserve/api.md,.md,5213,1928,False
hainamchung,cloudflare-expert,references/cache-reserve/configuration.md,.md,3991,1496,False
hainamchung,cloudflare-expert,references/cache-reserve/gotchas.md,.md,5634,2254,False
hainamchung,cloudflare-expert,references/cache-reserve/patterns.md,.md,5215,1987,False
hainamchung,cloudflare-expert,references/containers/README.md,.md,734,389,False
hainamchung,cloudflare-expert,references/containers/api.md,.md,1000,502,False
hainamchung,cloudflare-expert,references/containers/configuration.md,.md,1000,448,False
hainamchung,cloudflare-expert,references/containers/gotchas.md,.md,806,482,False
hainamchung,cloudflare-expert,references/containers/patterns.md,.md,1000,485,False
hainamchung,cloudflare-expert,references/cron-triggers/README.md,.md,2299,1140,False
hainamchung,cloudflare-expert,references/cron-triggers/api.md,.md,4448,1627,False
hainamchung,cloudflare-expert,references/cron-triggers/configuration.md,.md,3127,1177,False
hainamchung,cloudflare-expert,references/cron-triggers/gotchas.md,.md,4149,1801,False
hainamchung,cloudflare-expert,references/cron-triggers/patterns.md,.md,4998,1923,False
hainamchung,cloudflare-expert,references/d1/README.md,.md,3080,1407,False
hainamchung,cloudflare-expert,references/d1/api.md,.md,4981,1880,False
hainamchung,cloudflare-expert,references/d1/configuration.md,.md,3635,1543,False
hainamchung,cloudflare-expert,references/d1/gotchas.md,.md,2430,1264,False
hainamchung,cloudflare-expert,references/d1/patterns.md,.md,5081,1877,False
hainamchung,cloudflare-expert,references/ddos/README.md,.md,1175,641,False
hainamchung,cloudflare-expert,references/ddos/api.md,.md,3218,1209,False
hainamchung,cloudflare-expert,references/ddos/configuration.md,.md,1827,901,False
hainamchung,cloudflare-expert,references/ddos/gotchas.md,.md,2825,1409,False
hainamchung,cloudflare-expert,references/ddos/patterns.md,.md,4704,1644,False
hainamchung,cloudflare-expert,references/do-storage/README.md,.md,2262,1159,False
hainamchung,cloudflare-expert,references/do-storage/api.md,.md,2901,1104,False
hainamchung,cloudflare-expert,references/do-storage/configuration.md,.md,1974,894,False
hainamchung,cloudflare-expert,references/do-storage/gotchas.md,.md,3189,1385,False
hainamchung,cloudflare-expert,references/do-storage/patterns.md,.md,3482,1313,False
hainamchung,cloudflare-expert,references/durable-objects/README.md,.md,4795,2286,False
hainamchung,cloudflare-expert,references/durable-objects/api.md,.md,5161,2119,False
hainamchung,cloudflare-expert,references/durable-objects/configuration.md,.md,4004,1527,False
hainamchung,cloudflare-expert,references/durable-objects/gotchas.md,.md,6387,2985,False
hainamchung,cloudflare-expert,references/durable-objects/patterns.md,.md,9378,3787,False
hainamchung,cloudflare-expert,references/email-routing/README.md,.md,737,403,False
hainamchung,cloudflare-expert,references/email-routing/api.md,.md,1000,358,False
hainamchung,cloudflare-expert,references/email-routing/configuration.md,.md,1000,511,False
hainamchung,cloudflare-expert,references/email-routing/gotchas.md,.md,800,500,False
hainamchung,cloudflare-expert,references/email-routing/patterns.md,.md,1000,444,False
hainamchung,cloudflare-expert,references/email-workers/README.md,.md,14005,4326,False
hainamchung,cloudflare-expert,references/hyperdrive/README.md,.md,1790,1002,False
hainamchung,cloudflare-expert,references/hyperdrive/api.md,.md,3510,1460,False
hainamchung,cloudflare-expert,references/hyperdrive/configuration.md,.md,3211,1281,False
hainamchung,cloudflare-expert,references/hyperdrive/gotchas.md,.md,5123,2231,False
hainamchung,cloudflare-expert,references/hyperdrive/patterns.md,.md,5173,1937,False
hainamchung,cloudflare-expert,references/images/README.md,.md,598,336,False
hainamchung,cloudflare-expert,references/images/api.md,.md,40,42,False
hainamchung,cloudflare-expert,references/images/configuration.md,.md,1000,565,False
hainamchung,cloudflare-expert,references/images/gotchas.md,.md,800,483,False
hainamchung,cloudflare-expert,references/images/patterns.md,.md,1000,555,False
hainamchung,cloudflare-expert,references/kv/README.md,.md,1922,985,False
hainamchung,cloudflare-expert,references/kv/api.md,.md,2883,1129,False
hainamchung,cloudflare-expert,references/kv/configuration.md,.md,1830,841,False
hainamchung,cloudflare-expert,references/kv/gotchas.md,.md,2972,1294,False
hainamchung,cloudflare-expert,references/kv/patterns.md,.md,3894,1499,False
hainamchung,cloudflare-expert,references/miniflare/README.md,.md,1766,912,False
hainamchung,cloudflare-expert,references/miniflare/api.md,.md,3360,1324,False
hainamchung,cloudflare-expert,references/miniflare/configuration.md,.md,3471,1458,False
hainamchung,cloudflare-expert,references/miniflare/gotchas.md,.md,3937,1737,False
hainamchung,cloudflare-expert,references/miniflare/patterns.md,.md,4524,1614,False
hainamchung,cloudflare-expert,references/network-interconnect/README.md,.md,1947,1048,False
hainamchung,cloudflare-expert,references/network-interconnect/api.md,.md,5127,1468,False
hainamchung,cloudflare-expert,references/network-interconnect/configuration.md,.md,4198,1835,False
hainamchung,cloudflare-expert,references/network-interconnect/gotchas.md,.md,3957,1693,False
hainamchung,cloudflare-expert,references/network-interconnect/patterns.md,.md,4046,1651,False
hainamchung,cloudflare-expert,references/observability/README.md,.md,728,400,False
hainamchung,cloudflare-expert,references/observability/api.md,.md,1000,508,False
hainamchung,cloudflare-expert,references/observability/configuration.md,.md,1000,459,False
hainamchung,cloudflare-expert,references/observability/gotchas.md,.md,800,447,False
hainamchung,cloudflare-expert,references/observability/patterns.md,.md,1000,568,False
hainamchung,cloudflare-expert,references/pages/README.md,.md,2284,1062,False
hainamchung,cloudflare-expert,references/pages/api.md,.md,5185,1983,False
hainamchung,cloudflare-expert,references/pages/configuration.md,.md,4488,2027,False
hainamchung,cloudflare-expert,references/pages/gotchas.md,.md,5799,2571,False
hainamchung,cloudflare-expert,references/pages/patterns.md,.md,4950,1902,False
hainamchung,cloudflare-expert,references/pages-functions/README.md,.md,1734,823,False
hainamchung,cloudflare-expert,references/pages-functions/api.md,.md,4786,1650,False
hainamchung,cloudflare-expert,references/pages-functions/configuration.md,.md,3007,1361,False
hainamchung,cloudflare-expert,references/pages-functions/gotchas.md,.md,3329,1599,False
hainamchung,cloudflare-expert,references/pages-functions/patterns.md,.md,4873,1872,False
hainamchung,cloudflare-expert,references/pipelines/README.md,.md,16101,5225,False
hainamchung,cloudflare-expert,references/pulumi/README.md,.md,2511,1052,False
hainamchung,cloudflare-expert,references/pulumi/api.md,.md,5230,1810,False
hainamchung,cloudflare-expert,references/pulumi/configuration.md,.md,5478,1824,False
hainamchung,cloudflare-expert,references/pulumi/gotchas.md,.md,5701,2256,False
hainamchung,cloudflare-expert,references/pulumi/patterns.md,.md,5274,1632,False
hainamchung,cloudflare-expert,references/queues/README.md,.md,1942,991,False
hainamchung,cloudflare-expert,references/queues/api.md,.md,3331,1220,False
hainamchung,cloudflare-expert,references/queues/configuration.md,.md,2500,884,False
hainamchung,cloudflare-expert,references/queues/gotchas.md,.md,2835,1381,False
hainamchung,cloudflare-expert,references/queues/patterns.md,.md,3891,1358,False
hainamchung,cloudflare-expert,references/r2/README.md,.md,1963,1009,False
hainamchung,cloudflare-expert,references/r2/api.md,.md,3036,1264,False
hainamchung,cloudflare-expert,references/r2/configuration.md,.md,1500,753,False
hainamchung,cloudflare-expert,references/r2/gotchas.md,.md,2489,1265,False
hainamchung,cloudflare-expert,references/r2/patterns.md,.md,3736,1467,False
hainamchung,cloudflare-expert,references/r2-data-catalog/README.md,.md,739,398,False
hainamchung,cloudflare-expert,references/r2-data-catalog/api.md,.md,717,428,False
hainamchung,cloudflare-expert,references/r2-data-catalog/configuration.md,.md,1010,559,False
hainamchung,cloudflare-expert,references/r2-data-catalog/gotchas.md,.md,800,451,False
hainamchung,cloudflare-expert,references/r2-data-catalog/patterns.md,.md,1000,531,False
hainamchung,cloudflare-expert,references/r2-sql/README.md,.md,13068,5301,False
hainamchung,cloudflare-expert,references/realtime-sfu/README.md,.md,972,511,False
hainamchung,cloudflare-expert,references/realtime-sfu/api.md,.md,3111,1074,False
hainamchung,cloudflare-expert,references/realtime-sfu/configuration.md,.md,1296,644,False
hainamchung,cloudflare-expert,references/realtime-sfu/gotchas.md,.md,2595,1390,False
hainamchung,cloudflare-expert,references/realtime-sfu/patterns.md,.md,3151,1490,False
hainamchung,cloudflare-expert,references/realtimekit/README.md,.md,3120,1410,False
hainamchung,cloudflare-expert,references/realtimekit/api.md,.md,6646,1963,False
hainamchung,cloudflare-expert,references/realtimekit/configuration.md,.md,3754,1586,False
hainamchung,cloudflare-expert,references/realtimekit/gotchas.md,.md,6156,2557,False
hainamchung,cloudflare-expert,references/realtimekit/patterns.md,.md,6857,2695,False
hainamchung,cloudflare-expert,references/sandbox/README.md,.md,2723,1359,False
hainamchung,cloudflare-expert,references/sandbox/api.md,.md,4558,1814,False
hainamchung,cloudflare-expert,references/sandbox/configuration.md,.md,3076,1466,False
hainamchung,cloudflare-expert,references/sandbox/gotchas.md,.md,4057,1894,False
hainamchung,cloudflare-expert,references/sandbox/patterns.md,.md,5410,1648,False
hainamchung,cloudflare-expert,references/secrets-store/README.md,.md,1776,816,False
hainamchung,cloudflare-expert,references/secrets-store/api.md,.md,3883,1408,False
hainamchung,cloudflare-expert,references/secrets-store/configuration.md,.md,3276,1104,False
hainamchung,cloudflare-expert,references/secrets-store/gotchas.md,.md,3058,1411,False
hainamchung,cloudflare-expert,references/secrets-store/patterns.md,.md,5345,1780,False
hainamchung,cloudflare-expert,references/smart-placement/README.md,.md,3186,1528,False
hainamchung,cloudflare-expert,references/smart-placement/api.md,.md,3835,1571,False
hainamchung,cloudflare-expert,references/smart-placement/configuration.md,.md,2950,1404,False
hainamchung,cloudflare-expert,references/smart-placement/gotchas.md,.md,2816,1266,False
hainamchung,cloudflare-expert,references/smart-placement/patterns.md,.md,4485,1575,False
hainamchung,cloudflare-expert,references/snippets/README.md,.md,716,414,False
hainamchung,cloudflare-expert,references/snippets/api.md,.md,1000,462,False
hainamchung,cloudflare-expert,references/snippets/configuration.md,.md,1004,544,False
hainamchung,cloudflare-expert,references/snippets/gotchas.md,.md,800,486,False
hainamchung,cloudflare-expert,references/snippets/patterns.md,.md,1000,518,False
hainamchung,cloudflare-expert,references/spectrum/README.md,.md,732,422,False
hainamchung,cloudflare-expert,references/spectrum/api.md,.md,774,297,False
hainamchung,cloudflare-expert,references/spectrum/configuration.md,.md,1000,427,False
hainamchung,cloudflare-expert,references/spectrum/gotchas.md,.md,800,446,False
hainamchung,cloudflare-expert,references/spectrum/patterns.md,.md,1000,467,False
hainamchung,cloudflare-expert,references/static-assets/README.md,.md,676,361,False
hainamchung,cloudflare-expert,references/static-assets/api.md,.md,40,42,False
hainamchung,cloudflare-expert,references/static-assets/configuration.md,.md,1000,465,False
hainamchung,cloudflare-expert,references/static-assets/gotchas.md,.md,800,455,False
hainamchung,cloudflare-expert,references/static-assets/patterns.md,.md,1000,433,False
hainamchung,cloudflare-expert,references/stream/README.md,.md,3224,1575,False
hainamchung,cloudflare-expert,references/stream/api.md,.md,6106,1935,False
hainamchung,cloudflare-expert,references/stream/configuration.md,.md,2952,1421,False
hainamchung,cloudflare-expert,references/stream/gotchas.md,.md,4307,2044,False
hainamchung,cloudflare-expert,references/stream/patterns.md,.md,4923,2227,False
hainamchung,cloudflare-expert,references/tail-workers/README.md,.md,16340,5300,False
hainamchung,cloudflare-expert,references/terraform/README.md,.md,2454,1156,False
hainamchung,cloudflare-expert,references/terraform/api.md,.md,3348,1105,False
hainamchung,cloudflare-expert,references/terraform/configuration.md,.md,5781,1924,False
hainamchung,cloudflare-expert,references/terraform/gotchas.md,.md,5840,2239,False
hainamchung,cloudflare-expert,references/terraform/patterns.md,.md,5644,1833,False
hainamchung,cloudflare-expert,references/tunnel/README.md,.md,2153,962,False
hainamchung,cloudflare-expert,references/tunnel/api.md,.md,2684,738,False
hainamchung,cloudflare-expert,references/tunnel/configuration.md,.md,2477,1026,False
hainamchung,cloudflare-expert,references/tunnel/gotchas.md,.md,2612,1233,False
hainamchung,cloudflare-expert,references/tunnel/patterns.md,.md,3017,1049,False
hainamchung,cloudflare-expert,references/turn/README.md,.md,17881,5868,False
hainamchung,cloudflare-expert,references/turnstile/README.md,.md,609,342,False
hainamchung,cloudflare-expert,references/turnstile/api.md,.md,40,42,False
hainamchung,cloudflare-expert,references/turnstile/configuration.md,.md,1000,446,False
hainamchung,cloudflare-expert,references/turnstile/gotchas.md,.md,800,437,False
hainamchung,cloudflare-expert,references/turnstile/patterns.md,.md,1006,562,False
hainamchung,cloudflare-expert,references/vectorize/README.md,.md,19109,6680,False
hainamchung,cloudflare-expert,references/waf/README.md,.md,590,327,False
hainamchung,cloudflare-expert,references/waf/api.md,.md,40,42,False
hainamchung,cloudflare-expert,references/waf/configuration.md,.md,1000,570,False
hainamchung,cloudflare-expert,references/waf/gotchas.md,.md,800,435,False
hainamchung,cloudflare-expert,references/waf/patterns.md,.md,1000,513,False
hainamchung,cloudflare-expert,references/web-analytics/README.md,.md,737,398,False
hainamchung,cloudflare-expert,references/web-analytics/api.md,.md,1000,513,False
hainamchung,cloudflare-expert,references/web-analytics/configuration.md,.md,1006,540,False
hainamchung,cloudflare-expert,references/web-analytics/gotchas.md,.md,800,486,False
hainamchung,cloudflare-expert,references/web-analytics/patterns.md,.md,1010,573,False
hainamchung,cloudflare-expert,references/workerd/README.md,.md,1619,830,False
hainamchung,cloudflare-expert,references/workerd/api.md,.md,4385,1862,False
hainamchung,cloudflare-expert,references/workerd/configuration.md,.md,4733,1846,False
hainamchung,cloudflare-expert,references/workerd/gotchas.md,.md,5211,2172,False
hainamchung,cloudflare-expert,references/workerd/patterns.md,.md,5117,1812,False
hainamchung,cloudflare-expert,references/workers/README.md,.md,2906,1321,False
hainamchung,cloudflare-expert,references/workers/api.md,.md,3505,1631,False
hainamchung,cloudflare-expert,references/workers/configuration.md,.md,3442,1467,False
hainamchung,cloudflare-expert,references/workers/gotchas.md,.md,2217,1012,False
hainamchung,cloudflare-expert,references/workers/patterns.md,.md,3695,1702,False
hainamchung,cloudflare-expert,references/workers-ai/README.md,.md,4390,1893,False
hainamchung,cloudflare-expert,references/workers-for-platforms/README.md,.md,1792,873,False
hainamchung,cloudflare-expert,references/workers-for-platforms/api.md,.md,4612,1736,False
hainamchung,cloudflare-expert,references/workers-for-platforms/configuration.md,.md,2670,1143,False
hainamchung,cloudflare-expert,references/workers-for-platforms/gotchas.md,.md,3531,1656,False
hainamchung,cloudflare-expert,references/workers-for-platforms/patterns.md,.md,4607,2025,False
hainamchung,cloudflare-expert,references/workers-playground/README.md,.md,724,374,False
hainamchung,cloudflare-expert,references/workers-playground/api.md,.md,571,374,False
hainamchung,cloudflare-expert,references/workers-playground/configuration.md,.md,40,39,False
hainamchung,cloudflare-expert,references/workers-playground/gotchas.md,.md,800,345,False
hainamchung,cloudflare-expert,references/workers-playground/patterns.md,.md,1000,443,False
hainamchung,cloudflare-expert,references/workers-vpc/README.md,.md,13536,4264,False
hainamchung,cloudflare-expert,references/workflows/README.md,.md,2121,1122,False
hainamchung,cloudflare-expert,references/workflows/api.md,.md,5053,1941,False
hainamchung,cloudflare-expert,references/workflows/configuration.md,.md,3986,1701,False
hainamchung,cloudflare-expert,references/workflows/gotchas.md,.md,4241,1763,False
hainamchung,cloudflare-expert,references/workflows/patterns.md,.md,5899,2218,False
hainamchung,cloudflare-expert,references/wrangler/README.md,.md,2531,1033,False
hainamchung,cloudflare-expert,references/wrangler/api.md,.md,3117,1281,False
hainamchung,cloudflare-expert,references/wrangler/configuration.md,.md,3120,1344,False
hainamchung,cloudflare-expert,references/wrangler/gotchas.md,.md,2559,1140,False
hainamchung,cloudflare-expert,references/wrangler/patterns.md,.md,2892,1259,False
hainamchung,cloudflare-expert,references/zaraz/README.md,.md,7031,2984,False
majesticlabs-dev,hetzner-coder,SKILL.md,.md,10339,3295,False
majesticlabs-dev,hetzner-coder,resources/ansible-integration.md,.md,3156,1456,False
majesticlabs-dev,hetzner-coder,resources/best-practices.md,.md,2500,1069,False
majesticlabs-dev,hetzner-coder,resources/object-storage.md,.md,3934,1322,False
majesticlabs-dev,hetzner-coder,resources/production-stack.md,.md,4620,1340,False
ratacat,repo-research-analyst,SKILL.md,.md,5322,2183,False
nickcrew,ui-design-aesthetics,SKILL.md,.md,2187,1034,False
nickcrew,ui-design-aesthetics,references/aesthetics.md,.md,1032,612,False
nickcrew,ui-design-aesthetics,references/api-contracts.md,.md,1184,665,False
nickcrew,ui-design-aesthetics,references/progressive-disclosure.md,.md,1264,708,False
robertpelloni,webapp-testing,LICENSE.txt,.txt,11357,3948,False
robertpelloni,webapp-testing,SKILL.md,.md,3913,1781,False
robertpelloni,webapp-testing,examples/console_logging.py,.py,1027,529,False
robertpelloni,webapp-testing,examples/element_discovery.py,.py,1463,639,False
robertpelloni,webapp-testing,examples/static_html_automation.py,.py,953,493,False
robertpelloni,webapp-testing,scripts/with_server.py,.py,3693,1315,False
alsk1992,lighter,SKILL.md,.md,1740,679,False
